Date,Strategy Excess Returns,Benchmark Excess Returns
2016-04-12,0.002128525150474801,0.009653006798491248
2016-04-13,-0.0038603407567863826,0.010031287895497723
2016-04-14,-0.000554959545384875,0.00016439563417469145
2016-04-15,0.0045585053759291646,-0.0009926181827877327
2016-04-18,0.007944840926084966,0.0065331681462086596
2016-04-19,-0.026835102677452597,0.003075953421660999
2016-04-20,-0.010785097712417153,0.0007528940839565613
2016-04-21,-0.006010191313640211,-0.005202955579482237
2016-04-22,-0.006503256154290692,3.8931153588784835e-05
2016-04-25,0.00621114589511202,-0.0018214903243003952
2016-04-26,-0.0048692041819567745,0.0018630293647791364
2016-04-27,-4.370289751074213e-05,0.0016396305778993115
2016-04-28,-0.014019628067046711,-0.009239101846755807
2016-04-29,-0.006995619144378279,-0.005070747100127099
2016-05-02,0.012269287300983388,0.007802605193606947
2016-05-03,0.008574371383575231,-0.008684693754184424
2016-05-04,-0.007140903489745806,-0.005944746457029112
2016-05-05,-0.008670440181122164,-0.00024627003049581045
2016-05-06,-0.0007658188330453167,0.00316749622307695
2016-05-09,0.020962249081897845,0.0007454414886631019
2016-05-10,0.0018239514582140827,0.012474000577896008
2016-05-11,-0.022943548762164787,-0.00957135934822676
2016-05-12,0.006443650828274679,-0.00017970300186322233
2016-05-13,-0.0032450801964879635,-0.008488527119779226
2016-05-16,0.015839682901506044,0.009786414370264269
2016-05-17,-0.01923471337744822,-0.009421932376233476
2016-05-18,-0.014316750996537352,0.00019446444653863486
2016-05-19,0.006266231516182633,-0.0037182155944028047
2016-05-20,0.0021599063008016606,0.006007678662458447
2016-05-23,-0.01058785241459522,-0.0020978796051543598
2016-05-24,0.02159675224612163,0.013667771575382858
2016-05-25,-0.0029136768820071752,0.00696224064346417
2016-05-26,0.013328258032315464,-0.00022135660215244607
2016-05-27,0.0019468078678962595,0.004275031939287142
2016-05-31,-0.0008844655654448525,-0.0010164931632833324
2016-06-01,0.0053100397694143325,0.0011233359787643285
2016-06-02,0.009611697169410061,0.002813963787315289
2016-06-03,0.0020288420860379752,-0.002922528943089485
2016-06-06,-0.0006251058642602003,0.0048873605581332465
2016-06-07,-0.0022315816504052083,0.0012789303786150989
2016-06-08,0.002498540257949285,0.0033002411369057643
2016-06-09,0.0048060614407372795,-0.001727282368264777
2016-06-10,-0.002616007868507437,-0.009184704992105303
2016-06-13,-0.0061556155487785015,-0.008124913609567217
2016-06-14,0.005444802736618042,-0.0018093216434861567
2016-06-15,-0.004612674542564935,-0.0018508319175149638
2016-06-16,0.007963869286513738,0.0031232684772627664
2016-06-17,-0.016786387929517286,-0.003267806689661345
2016-06-20,0.008158236785674589,0.005798343986852829
2016-06-21,-0.006927893130179438,0.0027015457350160793
2016-06-22,0.0063473486178236916,-0.0016621985827125684
2016-06-23,0.003046027005043138,0.013353165960653555
2016-06-24,0.004475130095274399,-0.03592924443909378
2016-06-27,0.002750081112100751,-0.018105827572924765
2016-06-28,0.009830316405578238,0.017759847627320243
2016-06-29,0.01106864217335761,0.017022553522598446
2016-06-30,0.0076008549512630265,0.013555203436241914
2016-07-01,0.01073927747247079,0.0019389594987159898
2016-07-05,0.01423702938098998,-0.006856921882594285
2016-07-06,0.010187617219604456,0.005342526733691038
2016-07-07,-0.002205012155700191,-0.0008822921280639649
2016-07-08,0.012632788482556988,0.015242515963309155
2016-07-11,-0.006426423537815141,0.0033977027755502363
2016-07-12,-0.01968710079345217,0.0069975868651124045
2016-07-13,-0.001436089436132261,0.0001229423582022147
2016-07-14,-0.0014031166752650297,0.005247180307974127
2016-07-15,-0.005595771807984308,-0.0009407727180503658
2016-07-18,-0.00018713566739024436,0.0023708664169041086
2016-07-19,-0.004393005992231598,-0.0014474752396900397
2016-07-20,0.009878833786962183,0.004257800173526495
2016-07-21,-0.002978500001058574,-0.003624552725944289
2016-07-22,0.0024794092574518443,0.0045419409033564855
2016-07-25,0.007674235298574038,-0.003023300521571838
2016-07-26,-0.0011150565315974643,0.00031056202219006897
2016-07-27,-0.008974637267709968,-0.0012097722792088145
2016-07-28,0.019066350278218683,0.0015974788634927108
2016-07-29,0.002955337758309167,0.0016217854479978748
2016-08-01,0.01070360001842891,-0.00127923172917726
2016-08-02,-0.0013220373962294287,-0.006372730592383794
2016-08-03,-0.004090864048587848,0.0031233083593559053
2016-08-04,0.001826338317450461,0.00020273062001149406
2016-08-05,-0.0028121177233601745,0.008593575813040466
2016-08-08,-0.013521020021724029,-0.0009170862027586213
2016-08-09,-0.00038863501804708875,0.0003781669518481146
2016-08-10,0.008265960263664317,-0.0028755193308126594
2016-08-11,0.003688729502773157,0.004723675313412944
2016-08-12,-0.001897058486581977,-0.0008064828821408307
2016-08-15,-0.006879771026129301,0.0027819965201198436
2016-08-16,-0.009634497633682834,-0.005490505590805646
2016-08-17,-0.006190422423904648,0.0018571610770924544
2016-08-18,0.003597598572739407,0.0021883077892370256
2016-08-19,-0.0002678089426804131,-0.0014518983656033313
2016-08-22,0.0044428554857279335,-0.0005744342683796014
2016-08-23,-0.002462594386499011,0.0019396662306438725
2016-08-24,-0.01575581121515171,-0.005252380027621877
2016-08-25,-0.01181678549923984,-0.0013773307992383235
2016-08-26,-0.011720282821028799,-0.0015909197693069468
2016-08-29,-0.004129826021405352,0.005215944046823768
2016-08-30,-0.016470112279834297,-0.001966577309035259
2016-08-31,0.0005180140144892533,-0.0023885626741296804
2016-09-01,0.0030248171298865494,-5.388453295341726e-05
2016-09-02,-0.00023115957289996755,0.004189017526778045
2016-09-06,0.006038370393705268,0.002969654948064689
2016-09-07,-0.006150906245729565,-0.00015948046154657422
2016-09-08,-0.0109423277497906,-0.0022362279155512883
2016-09-09,-0.020218522576143157,-0.024535283252559666
2016-09-12,0.01942996327760796,0.014663163859838598
2016-09-13,0.00014617454951306526,-0.014844364735039119
2016-09-14,0.002182644776803401,-0.0006001766501117041
2016-09-15,0.006950976309670118,0.0100982416171117
2016-09-16,0.0023010008672874503,-0.003783128080859799
2016-09-19,-0.0012396402981187879,-2.80475054476534e-05
2016-09-20,0.00013907936311476164,0.0002877096462134002
2016-09-21,0.004734573117190324,0.010908313145899287
2016-09-22,0.002482984141562505,0.006493435221578358
2016-09-23,0.00016904122794497419,-0.005743322082851168
2016-09-26,0.0020392223659718755,-0.008594627878003688
2016-09-27,0.018200306431609123,0.0064340510075823615
2016-09-28,-0.021419473910560344,0.005286117504444936
2016-09-29,-0.005008023172246893,-0.009330736893988759
2016-09-30,0.003954373913213122,0.007957651771347158
2016-10-03,-0.0007007495110597914,-0.003272124100409209
2016-10-04,-0.00961702475828886,-0.004968062270621086
2016-10-05,-0.004641955020055675,0.004284270015528371
2016-10-06,0.00266458815372093,0.0004692581779009814
2016-10-07,-0.002565070680085731,-0.0032657849444080083
2016-10-11,-0.01285828578722237,-0.007910592235602533
2016-10-12,-0.004456320210460374,0.0011330969739463796
2016-10-13,0.010805377999349273,-0.0031101764466104367
2016-10-14,-0.011044040525419994,0.00019009654239629235
2016-10-17,-0.006021824118351748,-0.0030497003889891293
2016-10-18,0.00915775030683346,0.006147189032361271
2016-10-19,-0.009704524366584057,0.00217915355810486
2016-10-20,-0.00646293996594094,-0.0013884223667938187
2016-10-21,0.00039633199730747677,-9.664159995715752e-05
2016-10-24,0.006631429121968715,0.0047374189070277595
2016-10-25,-0.00615649926016503,-0.003810624611422112
2016-10-26,-0.009869267042368754,-0.00175283227995334
2016-10-27,-0.02457571051489721,-0.0029976394353481996
2016-10-28,0.0006267975586506823,-0.0031191326769314355
2016-10-31,-0.001253750826982891,-0.00013398275651512725
2016-11-01,-0.0063680219430475105,-0.006800573952570812
2016-11-02,0.0040349759621176795,-0.006539190773555561
2016-11-03,-0.014678262912368886,-0.0044376071885592755
2016-11-04,-0.004324625662365175,-0.001680337081846936
2016-11-07,0.016223074732069263,0.02220806777742875
2016-11-08,0.0105636948296921,0.003755307788153356
2016-11-09,-0.00417488579710688,0.011060433451164604
2016-11-10,-0.021186867444818947,0.0019325713467835497
2016-11-14,-0.025574131450614282,-0.001533251941021398
2016-11-15,0.012078631559826343,0.007461432338180624
2016-11-16,0.015017131694976704,-0.0016002396124458744
2016-11-17,0.01306607211662047,0.004659702942228833
2016-11-18,-0.016617035621477965,-0.0024033857237789435
2016-11-21,0.01848076917182783,0.00744473395969702
2016-11-22,0.00864168452869556,0.002146583066791431
2016-11-23,-0.0051155473610895045,0.0007887784005897031
2016-11-25,0.005969458180046737,0.003895339273048802
2016-11-28,0.00381937891565556,-0.005272392773886889
2016-11-29,0.0025358821022479485,0.0013167216358636869
2016-11-30,-0.04505954143558513,-0.002671975467459704
2016-12-01,-0.028289655626684774,-0.0035337035770906427
2016-12-02,0.012526093558515982,0.0003789509502399976
2016-12-05,-0.007139771175511843,0.005803329062417485
2016-12-06,0.004776914555111019,0.0033916423223851314
2016-12-07,0.007868416228299464,0.013143876285281892
2016-12-08,-0.006044427480924103,0.0021398986025043466
2016-12-09,0.0037117674577070614,0.005918349867077723
2016-12-12,0.006839626314719527,-0.00115727619040078
2016-12-13,0.006591242033262578,0.006519020782257434
2016-12-14,-0.013348731251812773,-0.008137925822280767
2016-12-15,-0.004747767558400689,0.00386386287532457
2016-12-16,0.004034823425326613,-0.0017698686527971169
2016-12-19,-0.0009613412679897574,0.001956152448138726
2016-12-20,-0.00019520803725169933,0.003617155005558375
2016-12-21,0.00064165437401774,-0.0024773217748106494
2016-12-22,-0.008993760399454993,-0.0018825372206594604
2016-12-23,0.0037189981242516487,0.0012318740076936007
2016-12-27,0.007635479092500566,0.002228729854877489
2016-12-28,-0.005918225066917912,-0.008376172033304706
2016-12-29,0.006970258578042461,-0.00031076502699511194
2016-12-30,-0.02042751810717275,-0.00465609784640403
2017-01-03,0.0006197323190046299,0.008467726075166594
2017-01-04,0.007588302600446974,0.00570171823270539
2017-01-05,0.007925548583882832,-0.0007908292141225499
2017-01-06,-0.004534712821013267,0.003496998901076896
2017-01-09,0.01181659293538921,-0.0035678403082004136
2017-01-10,0.01363092078812199,-1.9960318292890277e-05
2017-01-11,-0.011013306103546781,0.0028098763747222985
2017-01-12,0.008799880917890844,-0.0021647693150525075
2017-01-13,-0.004408143431027463,0.0018294830992249312
2017-01-17,0.016751393868785106,-0.002987859833308288
2017-01-18,-0.006535231079235056,0.001743317550131999
2017-01-19,-0.0077618275532734945,-0.003629268673712284
2017-01-20,-0.003910924209540147,0.0033471895360859803
2017-01-23,-0.019027596836226478,-0.0027088945989418778
2017-01-24,-0.0034994694580495833,0.006545030145572276
2017-01-25,0.016797786399509216,0.008006923882543957
2017-01-26,-0.008356580881715774,-0.0007547494870963231
2017-01-27,0.0065892417063880835,-0.0008862257975273949
2017-01-30,0.0047373050174252555,-0.00602918637502797
2017-01-31,0.010291557706444032,-0.0009097466769853347
2017-02-01,-0.003576194798916177,0.00027852221980946275
2017-02-02,0.005909345623640855,0.0005509443237109282
2017-02-03,-0.005112183670624842,0.007245393019065111
2017-02-06,-0.00018807589843851272,-0.002135317304178054
2017-02-07,0.0102197748491184,0.0002059958533087147
2017-02-08,0.02136108545596982,0.0006724890531528682
2017-02-09,0.002908086007284014,0.005731594068941667
2017-02-10,-0.0013306294401005173,0.0035452961345155075
2017-02-13,-0.008352232707215057,0.005225091129662762
2017-02-14,-0.002857353394029511,0.003986105016863888
2017-02-15,0.008166229554293348,0.004971674000020178
2017-02-16,-0.003607445962293236,-0.0008842767671434255
2017-02-17,0.008192226262767052,0.0016583977979537326
2017-02-21,0.004847978617275226,0.0060280264784779635
2017-02-22,-0.00028187973575424737,-0.0011024382402677051
2017-02-23,-0.012465016088116896,0.00039922481708465444
2017-02-24,0.02101787659863963,0.0014736022868412366
2017-02-27,0.006013018756756688,0.0009985386162936697
2017-02-28,0.0035880458966395467,-0.002599130346375911
2017-03-01,-0.007058814499671318,0.013649449897583054
2017-03-02,0.0072126055475959586,-0.005885475740936778
2017-03-03,-0.005342628635577163,0.000476774096340448
2017-03-06,-0.001251479674002454,-0.0033052170378192083
2017-03-07,-0.005775741724808141,-0.0029425404352560287
2017-03-08,0.018109831556349584,-0.002312310403314268
2017-03-09,0.0034438839901882413,0.000771601707786558
2017-03-10,0.012228712223875728,0.0032399003534830393
2017-03-13,0.00594450559434092,0.0003377439242539189
2017-03-14,0.00022123315574387018,-0.0034089081287181707
2017-03-15,-0.004954682769604785,0.008346379781749097
2017-03-16,-0.0015273010898107081,-0.0016548055076864982
2017-03-17,0.008415787639150506,-0.0013424100332673067
2017-03-20,-0.00032151452803856053,-0.002038068136171503
2017-03-21,0.0027052389139528214,-0.012437853893840424
2017-03-22,0.004293057713392069,0.001860203895295854
2017-03-23,-0.004216043031006077,-0.0010899522020324395
2017-03-24,0.006500760492161096,-0.000873678389618481
2017-03-27,0.009464224327388722,-0.0010496668187038578
2017-03-28,-0.00821735687100461,0.007220799750250306
2017-03-29,0.010832483423731441,0.0010553644256590085
2017-03-30,-0.009399257975828716,0.002905030571133034
2017-03-31,0.002137420819177266,-0.002284333203035188
2017-04-03,-0.013826433195458315,-0.0016714906217497891
2017-04-04,-0.007427598024962138,0.0005285701692211838
2017-04-05,-0.000601246565773276,-0.003085813578207656
2017-04-06,-0.0018984503020215446,0.0018982395651654085
2017-04-07,6.483750043261164e-05,-0.0008587968678129955
2017-04-10,0.00022442918189732677,0.0006564166430060561
2017-04-11,0.0032525973435074992,-0.0014656253355011773
2017-04-12,0.0014993793234844078,-0.003791419287833685
2017-04-13,0.003601118549001594,-0.006846043434575608
2017-04-17,-0.00037248437033209097,0.008581999733018666
2017-04-18,0.00523002782969932,-0.002935324307317871
2017-04-19,0.015256245817798724,-0.0017475015740123728
2017-04-20,-0.008581546510072455,0.0075267078631890095
2017-04-21,0.006324550504809994,-0.003065350710867627
2017-04-24,0.008861906299234914,0.01080951340818084
2017-04-25,-0.007713531502908473,0.0060586239835671175
2017-04-26,0.0008071257826521812,-0.0005175685618481511
2017-04-27,0.007218102254533237,0.0005217690094396815
2017-04-28,0.0031216484403432795,-0.0019440994479772026
2017-05-01,-0.005166730477771159,0.0017011397168886827
2017-05-02,0.010000561586657096,0.0011555975650780136
2017-05-03,0.0036474292576052247,-0.0013050113246355335
2017-05-04,0.024227518014934363,0.0005481740717095658
2017-05-05,-0.0030201543173494125,0.00405425096473839
2017-05-08,1.4481814897712256e-05,2.9221632777932466e-06
2017-05-09,0.00919573149700018,-0.0010605660896651733
2017-05-10,-0.012165225425384113,0.0010958791436256386
2017-05-11,-0.002289961333461619,-0.0021969361093113963
2017-05-12,-0.0013083477489691812,-0.0015123699401577166
2017-05-15,0.0038699969541206585,0.004742267617669993
2017-05-16,-0.0062412217734848195,-0.0007222144748931477
2017-05-17,-0.0011730197076379402,-0.01821293663665568
2017-05-18,0.013661163289719842,0.0036513817750777966
2017-05-19,0.0036239306237171856,0.006732261846774278
2017-05-22,0.0042010637434904225,0.005125289879071941
2017-05-23,-0.048769172490778515,0.0018016418344159882
2017-05-24,0.010735159661521223,0.00245321385169567
2017-05-25,0.019206641991358887,0.004405916631369778
2017-05-26,0.0040834468866082435,0.00027443888381963814
2017-05-30,0.0028460626869360123,-0.0012407356982768521
2017-05-31,0.006719583572651102,-0.0004976672140774219
2017-06-01,0.01721584967387602,0.0075334935631355985
2017-06-02,0.011735698975036802,0.00366991384981531
2017-06-05,-0.003935859495866387,-0.0012552842319821758
2017-06-06,-0.011466342093617833,-0.0028170558386470886
2017-06-07,0.006273498045398497,0.001529646116836638
2017-06-08,-0.012732230790566354,0.00022859361777643114
2017-06-09,-0.02606457453293977,-0.0008688781240614577
2017-06-12,-0.007370586340080541,-0.0010173742889783657
2017-06-13,0.00782545333918889,0.004472497241600212
2017-06-14,0.002800760443411329,-0.0010348387321346604
2017-06-15,-0.005925422779862108,-0.0022790029069032235
2017-06-16,-0.02496234439466905,0.00024455206594553184
2017-06-19,0.016985456133920437,0.008308141355720219
2017-06-20,0.001993709450528317,-0.006736042122766714
2017-06-21,0.01961274187297028,-0.0006210570882737199
2017-06-22,0.004427512816602452,-0.0004928058828578504
2017-06-23,-0.002474145973194975,0.0015238917071766825
2017-06-26,0.0010603023855948238,0.000278777983982991
2017-06-27,-0.017352746273715188,-0.008112110600797745
2017-06-28,-0.002895860500962914,0.008768979072678814
2017-06-29,-0.030162773376168517,-0.008639824834954792
2017-06-30,0.011815600408292408,0.0014938270499552353
2017-07-03,-0.02218791852618638,0.0022711513098726765
2017-07-05,-0.024939896816815244,0.001412802834526329
2017-07-06,-0.0034651438646555108,-0.009408823821230143
2017-07-07,0.011391841332973392,0.006363125485662376
2017-07-10,-0.00176064445663064,0.0008875677994260746
2017-07-11,-0.002488953856506387,-0.0008236726748871489
2017-07-12,0.006041221573116129,0.007265012397724568
2017-07-13,0.004488381923096156,0.0018343859007735209
2017-07-14,0.007545225842368004,0.004633503078055941
2017-07-17,-0.0004385974393664159,-9.338902649263946e-05
2017-07-18,0.0037115300135788037,0.0005565875038571003
2017-07-19,0.006889932723206452,0.005329583799019569
2017-07-20,0.008719425621441058,-0.00019782594987700623
2017-07-21,0.02998110040933186,-0.00041303037844788826
2017-07-24,-0.005158452756407057,-0.0011093697476685384
2017-07-25,0.00320664114751111,0.002877814535216169
2017-07-26,0.00760557785613246,0.00023921156595895
2017-07-27,0.00024376431237123702,-0.0010154660449465495
2017-07-28,-0.0036289107245315016,-0.0013829012909965781
2017-07-31,-0.003533973195686239,-0.0007699313210158525
2017-08-01,0.000623650870852404,0.00240713084351522
2017-08-02,0.005996733764525694,0.0004509820541120901
2017-08-03,-0.0014453790616319635,-0.002225638311379525
2017-08-04,-0.00894045420386788,0.0018473178163430932
2017-08-07,0.014192171982493446,0.0016062077267388012
2017-08-08,-0.004295497464930446,-0.0024553058021346366
2017-08-09,-0.010493990492484829,-0.00040428327327928344
2017-08-10,-0.018894782097811067,-0.014514838548463502
2017-08-11,0.023060961499169547,0.0012353715630602658
2017-08-14,-0.0007972589186909256,0.010003952956401161
2017-08-15,-0.011696826065628434,-0.0005388078814910143
2017-08-16,0.017044188936427226,0.0013810156137019597
2017-08-17,-0.00698289868376395,-0.015475761684181577
2017-08-18,-0.00955683858840543,-0.0018745736593126891
2017-08-21,0.010763878266963905,0.0011243574201507181
2017-08-22,0.009560947419992485,0.009901295660581302
2017-08-23,-0.013152345635075181,-0.0034924816046188038
2017-08-24,-0.0025379757334341273,-0.002114065245943552
2017-08-25,0.004569970935680136,0.0016333852291572494
2017-08-28,0.005589009032989786,0.00044719110219396417
2017-08-29,0.0003373137924217845,0.0008027423721092391
2017-08-30,0.012081916772186774,0.004575545758336897
2017-08-31,0.01867969644956874,0.005682166697507484
2017-09-01,0.0004238111865391097,0.0019434533803779313
2017-09-05,0.016421406958263614,-0.007589814825632749
2017-09-06,0.0025010169109100956,0.0030875362979900824
2017-09-07,0.01141909017079521,-0.0002190313614055753
2017-09-08,-0.0018518791725705129,-0.0015293268936377711
2017-09-11,-0.0015035688490682695,0.010798823129057835
2017-09-12,-0.0021460667156330306,0.0033235511852835707
2017-09-13,0.0038768275917815086,0.0007167238937262032
2017-09-14,-0.010668250103797697,-0.001141511266969833
2017-09-15,-0.0036615006981523695,0.001807102123179289
2017-09-18,-0.003142830971509003,0.001416238214482357
2017-09-19,-0.021289229170179867,0.0010697986022753757
2017-09-20,-0.006178491440302191,0.0005938716261197364
2017-09-21,-0.004536541506775453,-0.003085917699057465
2017-09-22,0.016733029814060718,0.0006079921348179346
2017-09-25,-0.0066288205429778195,-0.0022616534585134344
2017-09-26,0.004767850941958319,3.077784158035499e-05
2017-09-27,-0.0042498921739477745,0.0040439534713823146
2017-09-28,-0.0014357296358669482,0.0011637425814214528
2017-09-29,0.0076748552405476594,0.0036643164307636894
2017-10-02,1.8433770082194862e-06,0.003833805043865173
2017-10-03,0.0042837571461023785,0.002117766700050788
2017-10-04,0.009815206803078026,0.0012053312831718076
2017-10-05,-0.0027451178559957257,0.005605398481713831
2017-10-06,0.003484362546871579,-0.0011150232951722006
2017-10-09,-0.011414267365038599,-0.0018459021683445817
2017-10-10,-0.0013273391450524465,0.0022805471844237267
2017-10-11,0.005134555746307001,0.001761126345448949
2017-10-12,0.004477180697062629,-0.0017285386641121264
2017-10-13,0.004754186146901149,0.0008364406507543864
2017-10-16,-0.0030160536813031926,0.0017088882371852974
2017-10-17,0.0084930268569789,0.0006299996220515223
2017-10-18,-0.00361214691950712,0.0006999539548505074
2017-10-19,0.018681037663423484,0.00028573598752794767
2017-10-20,0.004073219761088273,0.005074184006935997
2017-10-23,-0.0025785447507107886,-0.00401494435926092
2017-10-24,-0.0074211835912024555,0.001574336847634213
2017-10-25,-0.003364263073283776,-0.004706025942556454
2017-10-26,0.003944147052947727,0.0012280890745181734
2017-10-27,0.002776753894328807,0.0080304431347868
2017-10-30,-0.003422298509258285,-0.003235129302837362
2017-10-31,0.009766867947186238,0.0008998951640505966
